thread_id,tweet_id,author_id,inbound,created_at,text,turn_index,clean_text,is_triage
2347768,2347767,678735,True,2017-11-13T16:56:41Z,@AmazonHelp It's meant to arrive today yet still hasn't. Why should I pay extra for it's till to take this long.,2,It's meant to arrive today yet still hasn't. Why should I pay extra for it's till to take this long.,False
2347825,2347825,171433,True,2017-11-13T16:06:02Z,"Haaaalp! I can't open my @128308 remote!
Gotta change batteries.",0,Haaaalp! I can't open my remote! Gotta change batteries.,False
2347825,2347824,171433,True,2017-11-13T17:06:22Z,@AmazonHelp Can you swap my rundown-battery-remote every time with a new fresh-battery remote?,1,Can you swap my rundown-battery-remote every time with a new fresh-battery remote?,False
2347825,2347826,AmazonHelp,False,2017-11-13T17:44:35Z,@171433 Kindly reach out to our support team via the link provided above so that we can assist you accordingly. ^MO,2,Kindly reach out to our support team via the link provided above so that we can assist you accordingly.,True
2349478,2349478,679134,True,2017-11-13T17:20:07Z,"@AmazonHelp hello, my order #111-4536834-3778627 hasn't been updated in a week. how can I know if there's an issue with it? thanks.",0,"hello, my order #111-4536834-3778627 hasn't been updated in a week. how can I know if there's an issue with it? thanks.",False
2349478,2349476,AmazonHelp,False,2017-11-13T17:24:00Z,"@679134 Hello! With Twitter, we are unable to access any account or order information. Have we missed the expected delivery date? What does the tracking display? Please, let us know!  https://t.co/Y5jpI9gRhE ^JE",1,"Hello! With Twitter, we are unable to access any account or order information. Have we missed the expected delivery date? What does the tracking display? Please, let us know!",False
2349478,2349477,679134,True,2017-11-13T17:27:30Z,"@AmazonHelp status is ""preparing for shipment"" since last tuesday. Thanks!",2,"status is ""preparing for shipment"" since last tuesday. Thanks!",False
2349478,2349479,AmazonHelp,False,2017-11-13T17:40:00Z,@679134 What was the expected delivery date given in your order confirmation e-mail? ^KH,3,What was the expected delivery date given in your order confirmation e-mail?,False
2349478,2349480,679134,True,2017-11-13T19:55:43Z,"@AmazonHelp the email says 11/21, but this is the first time i've experienced this situation where the status remains unchanged after one week. is there any other place where I can ask for information on this order? thanks.",4,"the email says 11/21, but this is the first time i've experienced this situation where the status remains unchanged after one week. is there any other place where I can ask for information on this order? thanks.",False
2349478,2349481,AmazonHelp,False,2017-11-13T20:00:00Z,"@679134 Unless you've been notified of a delay, we still expect this order to arrive by the delivery date given in your order confirmation. However, we can confirm this with you if you reach out to us via phone, chat or e-mail here: https://t.co/hApLpMlfHN ^KH",5,"Unless you've been notified of a delay, we still expect this order to arrive by the delivery date given in your order confirmation. However, we can confirm this with you if you reach out to us via phone, chat or e-mail here.",True
2349528,2349528,132287,True,2017-11-13T16:55:43Z,"Hey @115850 when did ""Hit refresh"" Telugu e-edition avalible on @117634 ?

@AmazonHelp",0,"Hey when did ""Hit refresh"" Telugu e-edition avalible on?",False
2349528,2349527,AmazonHelp,False,2017-11-13T17:20:27Z,"@132287 We have not made any announcement as of now if the item will be available on website or not, Rajasimha. We keep adding items on a daily basis. Please stay tuned to the website for new additions. ^KS",1,"We have not made any announcement as of now if the item will be available on website or not, Rajasimha. We keep adding items on a daily basis. Please stay tuned to the website for new additions.",False
2349531,2349531,679140,True,2017-11-13T17:16:02Z,@116618 has Big Fish and I️ needed that today tbh,0,has Big Fish and I️ needed that today tbh.,False
2349531,2349529,AmazonHelp,False,2017-11-13T17:20:27Z,@679140 Is there anything we can assist with today? We're here to help!  ^FR,1,Is there anything we can assist with today? We're here to help!,False
2349531,2349530,679140,True,2017-11-13T17:21:09Z,@AmazonHelp No you have the movie I️ want there’s no issue,2,No you have the movie I️ want there’s no issue.,False
2349628,2349628,679154,True,2017-11-13T16:54:02Z,There’s fucking 4 weeks left of school and my textbook that I ordered in September is STILL NOT IN and I need to read a bunch of chapters and basically I'm gonna be screwed :),0,There’s fucking 4 weeks left of school and my textbook that I ordered in September is STILL NOT IN and I need to read a bunch of chapters and basically I'm gonna be screwed:).,False
2349628,2349627,679155,True,2017-11-13T16:58:16Z,@679154 Was it McGraw Hill!!?,1,Was it McGraw Hill!!?,False
2349628,2349626,679154,True,2017-11-13T17:01:14Z,@679155 Idk what that is but no my school (Laurentian University in Sudbury) didn't have the textbook I need for my course and told me to order it off Amazon and I'm still waiting😩,2,Idk what that is but no my school (Laurentian University in Sudbury) didn't have the textbook I need for my course and told me to order it off Amazon and I'm still waiting😩.,False
2349628,2349624,AmazonHelp,False,2017-11-13T17:07:01Z,"@679154 I'm so sorry for any frustration this has caused! Without giving any order/account info, can you tell us the delivery estimate provided on the order? Is there any tracking information? You can find this information here: https://t.co/PyACxvY8Qo ^MJ",3,"I'm so sorry for any frustration this has caused! Without giving any order/account info, can you tell us the delivery estimate provided on the order? Is there any tracking information? You can find this information here.",False
2349628,2349625,679154,True,2017-11-13T17:12:05Z,"@AmazonHelp Estimated delivery was Oct 12 - Oct 24, currently waiting for the seller to give me a refund",4,"Estimated delivery was Oct 12 - Oct 24, currently waiting for the seller to give me a refund.",False
2350854,2350854,334894,True,2017-11-13T17:32:23Z,"@AmazonHelp your website says my package is arriving today by 8, but the tracking info don't say it's out for delivery.. Which is more accurate. I choose 2 day shipping.",0,"your website says my package is arriving today by 8, but the tracking info don't say it's out for delivery.. Which is more accurate. I choose 2 day shipping.",False
2350854,2350853,AmazonHelp,False,2017-11-13T17:49:27Z,@334894 Which carrier is delivering your package: https://t.co/Y5jpI9gRhE? ^NC,1,Which carrier is delivering your package?,False
2350854,2350852,334894,True,2017-11-13T17:50:50Z,@AmazonHelp USPS,2,USPS.,False
2350854,2350851,AmazonHelp,False,2017-11-13T17:58:00Z,"@334894 At your earliest convenience, reach us directly and we'll contact the carrier for you to see what's going on. You can request a callback here: https://t.co/qsjSY8sx0T ^NC",3,"At your earliest convenience, reach us directly and we'll contact the carrier for you to see what's going on. You can request a callback here.",True
2350865,2350865,679467,True,2017-11-13T17:49:47Z,@115830 disgusting customer services! We have a problem with a gift voucher we received for our wedding &amp; because we don't know where it was purchased you can't help us active it. Yet you can see it is a valid code. Why it's a gift we want to use,0,disgusting customer services! We have a problem with a gift voucher we received for our wedding &amp; because we don't know where it was purchased you can't help us active it. Yet you can see it is a valid code. Why it's a gift we want to use.,False
2350865,2350863,AmazonHelp,False,2017-11-13T17:56:30Z,@679467 I am sorry to hear about the poor experience and congratulations on the wedding!. When you contacted customer service did they provide any insight as to why the claim code would not redeem?,1,I am sorry to hear about the poor experience and congratulations on the wedding!. When you contacted customer service did they provide any insight as to why the claim code would not redeem?,False
2350865,2350864,679467,True,2017-11-13T17:57:51Z,"@AmazonHelp No they just said of I don't know where the voucher was purchased from then they can't help. It was gift so am not even sure who gave us it, but I chat understand why I can't just redeem my voucher",2,"No they just said of I don't know where the voucher was purchased from then they can't help. It was gift so am not even sure who gave us it, but I chat understand why I can't just redeem my voucher.",False
2350865,2350866,AmazonHelp,False,2017-11-13T18:12:56Z,"@679467 If the gift voucher was not activated in the store that it was purchased from, the code would not be active. ^KB",3,"If the gift voucher was not activated in the store that it was purchased from, the code would not be active.",False
2350865,2350867,679467,True,2017-11-13T18:14:17Z,@AmazonHelp So we now can't use our voucher because of this. That seems ridiculous to me they purchased a voucher put £20 on it and gave it has a gift that is now useless,4,So we now can't use our voucher because of this. That seems ridiculous to me they purchased a voucher put £20 on it and gave it has a gift that is now useless.,False
2350865,2350868,AmazonHelp,False,2017-11-13T18:29:01Z,"@679467 If you're not sure who the purchaser was (to ask them), please provide us the gift voucher details here: https://t.co/7cxjaDAYLQ. My team can see if there are any other options. ^MG",5,"If you're not sure who the purchaser was (to ask them), please provide us the gift voucher details here. My team can see if there are any other options.",True
235128,235128,171996,True,2017-10-05T13:30:25Z,Why can't @115821 tell me before I place a Prime order — instead of right after — that it's an item that will take more than 2 days to ship?,0,Why can't tell me before I place a Prime order — instead of right after — that it's an item that will take more than 2 days to ship?,False
235128,235124,AmazonHelp,False,2017-10-05T13:40:41Z,"@171996 Typically, you're provided with a delivery date before placing an order. Is this not occurring when going through check-out? ^CO",1,"Typically, you're provided with a delivery date before placing an order. Is this not occurring when going through check-out?",False
235128,235127,171996,True,2017-10-05T14:17:24Z,@AmazonHelp 1/2 Maybe I missed it? The item said it was Prime &amp; had nothing in description about delay due to manufacturer needing xtra time to fill.,2,1/2 Maybe I missed it? The item said it was Prime &amp; had nothing in description about delay due to manufacturer needing xtra time to fill.,False
235128,235126,171996,True,2017-10-05T14:18:00Z,"@AmazonHelp 2/2 Usually if something is Prime it comes in 2 days so I'm not in the habit of obsessively looking for info to the contrary. So, my bad.",3,"2/2 Usually if something is Prime it comes in 2 days so I'm not in the habit of obsessively looking for info to the contrary. So, my bad.",False
235128,235125,171996,True,2017-10-05T14:19:21Z,"@AmazonHelp Yeah, just checked by pretending to reorder, &amp; the date is there. My error!",4,"Yeah, just checked by pretending to reorder, &amp; the date is there. My error!",False
235156,235156,172001,True,2017-10-05T13:32:34Z,"@AmazonHelp hi, I’ve just received an email to say I’ve renewed my prime. Never had it. Is this spam? Please help",0,"hi, I’ve just received an email to say I’ve renewed my prime. Never had it. Is this spam? Please help.",False
235156,235154,AmazonHelp,False,2017-10-05T13:37:30Z,"@172001 Hey, you can check if the email is from us here: https://t.co/OVmaCmjoJY ^RS",1,"Hey, you can check if the email is from us here.",False
235156,235155,172001,True,2017-10-05T13:39:24Z,"@AmazonHelp Thanks, I’ve DMd the email I have received just in case .. could you take a look please?",2,"Thanks, I’ve DMd the email I have received just in case.. could you take a look please?",False
2352232,2352232,679770,True,2017-11-13T18:02:59Z,Does @AmazonHelp really not allow nicknames on saved payment options? The only way to tell between my cards is by the type of card and the last four?,0,Does really not allow nicknames on saved payment options? The only way to tell between my cards is by the type of card and the last four?,False
2352232,2352231,AmazonHelp,False,2017-11-13T18:24:05Z,"@679770 Whenever you have time, please feel free to send us feedback directly here:  https://t.co/hApLpMlfHN. Use the following steps: ""Prime or Something else."" 2. More non-order questions &gt; Give Amazon Feedback &gt; other feedback topic. ^EP",1,"Whenever you have time, please feel free to send us feedback directly here. Use the following steps: ""Prime or Something else."" 2. More non-order questions &gt; Give Amazon Feedback &gt; other feedback topic.",False
2352287,2352287,157698,True,2017-11-13T18:04:51Z,"cancelling my @AmazonHelp @115830 prime membership, because £79 is clearly not enough to get free delivery anymore - what a rip off &amp; a complete joke!!!!",0,"cancelling my prime membership, because £79 is clearly not enough to get free delivery anymore - what a rip off &amp; a complete joke!!!!",False
2352287,2352286,AmazonHelp,False,2017-11-13T18:18:30Z,@157698 We don't want to leave you feeling this way! Are you having trouble with a current order from us: https://t.co/aaDyEz1VgE? ^EP,1,We don't want to leave you feeling this way! Are you having trouble with a current order from us?,False
2352319,2352319,679783,True,2017-11-13T17:25:00Z,"Thank you🎁 for delivering my headphones fast🕜 @115850 

Your delivery service is really improved! Cheers 😃",0,Thank you🎁 for delivering my headphones fast🕜 Your delivery service is really improved! Cheers 😃.,False
2352319,2352318,AmazonHelp,False,2017-11-13T18:10:01Z,@679783 Happy to know that you have received your order. Keep us posted for any further concerns. ^RI,1,Happy to know that you have received your order. Keep us posted for any further concerns.,False
2352329,2352329,679785,True,2017-11-13T17:57:40Z,@115821 yet again problems w/prime. Not sure why I’m paying for prime when my orders are consistently arriving beyond the promised 2 days,0,yet again problems w/prime. Not sure why I’m paying for prime when my orders are consistently arriving beyond the promised 2 days.,False
2352329,2352327,AmazonHelp,False,2017-11-13T18:10:00Z,"@679785 I'm sorry to hear about your delivery issues. To confirm, do you currently have an order that's missed it's expected delivery date? ^KH",1,"I'm sorry to hear about your delivery issues. To confirm, do you currently have an order that's missed it's expected delivery date?",False
2352329,2352328,679785,True,2017-11-13T18:33:17Z,@AmazonHelp Yes. I️ got a refund just now. I’m not happy with my level of prime customer service.,2,Yes. I️ got a refund just now. I’m not happy with my level of prime customer service.,False
2355204,2355204,447329,True,2017-11-13T18:51:45Z,"ok @AmazonHelp 3 time I've had issues within the last month.
Order set to be delivered yesterday still not even shipped today?
Screen shot from just now...so yea..... https://t.co/d3UwVvZhnR",0,ok 3 time I've had issues within the last month. Order set to be delivered yesterday still not even shipped today? Screen shot from just now...so yea.....,False
2355204,2355203,AmazonHelp,False,2017-11-13T19:00:34Z,"@447329 Hi, Is this order being shipped or fulfilled by Amazon or is it being shipped by a third party seller? ^EM",1,"Hi, Is this order being shipped or fulfilled by Amazon or is it being shipped by a third party seller?",False
2355204,2355202,447329,True,2017-11-13T19:20:59Z,@AmazonHelp I dont know you tell me https://t.co/pvUOC8Q1Gj,2,I dont know you tell me.,False
2355204,2355201,AmazonHelp,False,2017-11-13T19:25:00Z,"@447329 We'd like to help sort this out, please contact us by phone or chat here: https://t.co/hApLpMlfHN ^CO",3,"We'd like to help sort this out, please contact us by phone or chat here.",True
2355264,2355264,680444,True,2017-11-13T18:56:28Z,"So if you lost my #kindle how exactly was it returned @115821, Also why do you think my home is a business. Also, why did you say I was closed because today is a holiday? Do I owe myself holiday pay? #Curious https://t.co/ig2otyw5Lw",0,"So if you lost my #kindle how exactly was it returned, Also why do you think my home is a business. Also, why did you say I was closed because today is a holiday? Do I owe myself holiday pay? #Curious.",False
2355264,2355263,AmazonHelp,False,2017-11-13T19:04:00Z,@680444 I'm sorry to see it was returned. We'd be happy to look into this with you here: https://t.co/EKXRLsnxJu ^AF,1,I'm sorry to see it was returned. We'd be happy to look into this with you here.,False
2355264,2355262,680444,True,2017-11-13T19:07:55Z,@AmazonHelp Email sent.,2,Email sent.,False
2356703,2356703,680823,True,2017-11-13T19:52:44Z,I went all the way to a pick up and my code is letters but you can only type numbers WTF 😡😡😡😡😡😡@AmazonHelp,0,I went all the way to a pick up and my code is letters but you can only type numbers WTF 😡😡😡😡😡😡.,False
2356703,2356700,AmazonHelp,False,2017-11-13T19:57:00Z,@680823 Oh gosh! Are you sure you are opting for a bar code number instead of a pick-up code? Check out this page and let us know if it helps: https://t.co/UcpKZ1rlDd ^MJ,1,Oh gosh! Are you sure you are opting for a bar code number instead of a pick-up code? Check out this page and let us know if it helps.,False
2356703,2356702,680823,True,2017-11-13T20:03:42Z,@AmazonHelp Yes on the email it says pickup code in capital letters but it’s not numbers it’s letters😤,2,Yes on the email it says pickup code in capital letters but it’s not numbers it’s letters😤.,False
2356703,2356701,680823,True,2017-11-13T20:15:35Z,@AmazonHelp Can I have this sorted out ASAP PLEASE,3,Can I have this sorted out ASAP PLEASE.,False
2356703,2356704,AmazonHelp,False,2017-11-13T20:44:24Z,"@680823 If possible, can you reach out to our representatives here via phone so that they can check into this order and get this fixed for you?  https://t.co/JzP7hlA23B ^GS",4,"If possible, can you reach out to our representatives here via phone so that they can check into this order and get this fixed for you?",True
2356883,2356883,680853,True,2017-11-13T18:37:51Z,Recently @115850 handed over an expensive phone I ordered to someone I didn’t know. Thank heavens it reached me. Shouldn’t they verify they’re handing over the product to the right person? https://t.co/2WJTLb7VN4,0,Recently handed over an expensive phone I ordered to someone I didn’t know. Thank heavens it reached me. Shouldn’t they verify they’re handing over the product to the right person?,False
2356883,2356882,680852,True,2017-11-13T19:16:14Z,"@680853 @115850 I've some bad experiences with online shopping, not the products but service.
Now I only buy something if CoD is available.",1,"I've some bad experiences with online shopping, not the products but service. Now I only buy something if CoD is available.",False
2356883,2356881,AmazonHelp,False,2017-11-13T19:31:35Z,@680852 Sorry about the unpleasant experience. Could you please elaborate on your concern so that we could assist you with it? ^HS,2,Sorry about the unpleasant experience. Could you please elaborate on your concern so that we could assist you with it?,False
235736,235736,172146,True,2017-10-05T13:21:29Z,"@AmazonHelp Bengali, world's six most spoken lang.
Many bengali books translated to other lang are available. But less Bengali Books. WHY??",0,"Bengali, world's six most spoken lang. Many bengali books translated to other lang are available. But less Bengali Books. WHY??",False
235736,235735,AmazonHelp,False,2017-10-05T13:52:00Z,"@172146 Thank you for bringing this up. I'll forward this feedback to our concerned team for review, and we shall have more books soon.^SK",1,"Thank you for bringing this up. I'll forward this feedback to our concerned team for review, and we shall have more books soon.",False
2358962,2358962,681282,True,2017-11-13T20:01:58Z,So @115830 couldn’t deliver to my house because you couldn’t find my house... The same house you deliver to almost every week!! So annoyed. 😤,0,So couldn’t deliver to my house because you couldn’t find my house... The same house you deliver to almost every week!! So annoyed. 😤.,False
2358962,2358961,AmazonHelp,False,2017-11-13T20:05:32Z,"@681282 I'm terribly sorry for the trouble this has caused! We'd like to look into this in more detail with you. When you have the chance, please reach out to us here: https://t.co/JzP7hlA23B so we can investigate. ^VB",1,"I'm terribly sorry for the trouble this has caused! We'd like to look into this in more detail with you. When you have the chance, please reach out to us here so we can investigate.",True
2360535,2360535,681673,True,2017-11-13T20:36:10Z,"@116090 hey Amazon I have a huge problem, I forgot to end my free trial Prime membership that I didn't want in the first place. Can you help me to cancel it and the payment ? I really want my 80 bucks back",0,"hey Amazon I have a huge problem, I forgot to end my free trial Prime membership that I didn't want in the first place. Can you help me to cancel it and the payment? I really want my 80 bucks back.",False
2360535,2360534,AmazonHelp,False,2017-11-13T20:42:00Z,@681673 Hello Justine. You can cancel your Prime membership anytime here: https://t.co/KseSuczrh2 Hope this helps! ^SK,1,Hello Justine. You can cancel your Prime membership anytime here Hope this helps!,False
2360535,2360533,681673,True,2017-11-13T20:43:41Z,"@AmazonHelp thanks guys ! Just did it and it says I'll get my money back, thank you very much ❤️",2,"thanks guys! Just did it and it says I'll get my money back, thank you very much ❤️.",False
2360535,2360532,AmazonHelp,False,2017-11-13T20:45:17Z,"@681673 You're welcome, Justine! Let us know if we can ever assist. 😊 ^AB",3,"You're welcome, Justine! Let us know if we can ever assist. 😊.",False
2360537,2360537,681674,True,2017-11-13T20:39:43Z,"What do i do if a package says it was delivered and left with a ""resident"" but its nowhere to be found in my office building @AmazonHelp",0,"What do i do if a package says it was delivered and left with a ""resident"" but its nowhere to be found in my office building.",False
2360537,2360536,AmazonHelp,False,2017-11-13T20:44:54Z,@681674 I'm sorry to hear you're still waiting! Let us know if the steps listed here are successful in recovering your order: https://t.co/iyudgAvwpM ^CS,1,I'm sorry to hear you're still waiting! Let us know if the steps listed here are successful in recovering your order.,False
2360539,2360539,681675,True,2017-11-13T20:38:11Z,@AmazonHelp this is why I pay for prime? To get something in 8 days? https://t.co/0JFjUnMO3l,0,this is why I pay for prime? To get something in 8 days?,False
2360539,2360538,AmazonHelp,False,2017-11-13T20:43:00Z,"@681675 Apologies for the longer than expected wait, Tyler! It appears your order has some extra processing time. Please see more on delivery dates here: https://t.co/EixbuBVX4v ^CS",1,"Apologies for the longer than expected wait, Tyler! It appears your order has some extra processing time. Please see more on delivery dates here.",False
2361787,2361787,673619,True,2017-11-13T21:22:52Z,@115821 second time I’ve ordered Chili Powder blend and received cayenne red pepper. They appear to be mislabeled at the warehouse? How do I resolve? https://t.co/1sbV2qM2V0,0,second time I’ve ordered Chili Powder blend and received cayenne red pepper. They appear to be mislabeled at the warehouse? How do I resolve?,False
2361787,2361785,AmazonHelp,False,2017-11-13T21:28:00Z,"@673619 I'm sorry to hear you received the wrong item! Was the item shipped and sold by Amazon, or a third-party seller? You can review the order details here: https://t.co/q4LAMZ3tbE ^JS",1,"I'm sorry to hear you received the wrong item! Was the item shipped and sold by Amazon, or a third-party seller? You can review the order details here.",False
2361787,2361786,673619,True,2017-11-13T21:29:47Z,@AmazonHelp Shipped from and sold by https://t.co/aW3f2P1A8F https://t.co/V2lPSGvUI0,2,Shipped from and sold by.,False
2361787,2361788,AmazonHelp,False,2017-11-13T21:51:01Z,"@673619 Thanks for that information, Brian! We're here to help. Please get in touch with us so we can assist you further. You can contact us here: https://t.co/hApLpMlfHN ^RB",3,"Thanks for that information, Brian! We're here to help. Please get in touch with us so we can assist you further. You can contact us here.",True
2361879,2361879,681989,True,2017-11-13T20:31:39Z,"@AmazonHelp Hey guys - I've been trying for a month to get information about Amazon Prime Video Australia, can you please help? I've gotten no answer",0,"Hey guys - I've been trying for a month to get information about Amazon Prime Video Australia, can you please help? I've gotten no answer.",False
2361879,2361877,AmazonHelp,False,2017-11-13T21:00:40Z,@681989 I'm sorry we missed your earlier questions. We don't have information on what shows will be available but any changes will be posted on the website. Check back periodically to see what is available. ^JF,1,I'm sorry we missed your earlier questions. We don't have information on what shows will be available but any changes will be posted on the website. Check back periodically to see what is available.,False
2361879,2361878,681989,True,2017-11-13T21:08:06Z,@AmazonHelp So you're saying pay you money for access to a lucky dip seems a bit silly. Let me know when you get your act together,2,So you're saying pay you money for access to a lucky dip seems a bit silly. Let me know when you get your act together.,False
236245,236245,172258,True,2017-10-05T13:44:26Z,when is my album going to be shipped amazon i'm waiting,0,when is my album going to be shipped amazon i'm waiting.,False
236245,236243,AmazonHelp,False,2017-10-05T14:03:03Z,"@172258 We're here to help, Lis! Which website did you purchase your item from? (https://t.co/cqM15IIZT1.) ^VB",1,"We're here to help, Lis! Which website did you purchase your item from? (.",False
236245,236244,172258,True,2017-10-05T14:13:14Z,"@AmazonHelp https://t.co/66klcpKcGH it was supposed to be shipped yesterday but it still says ""shipping soon"" anyway thank you for your reply",2,"it was supposed to be shipped yesterday but it still says ""shipping soon"" anyway thank you for your reply.",False
236245,236246,AmazonHelp,False,2017-10-05T14:17:38Z,@172258 Items can be shipped on the same day they are expected to be delivered! Keep us updated on its arrival! ^ZW,3,Items can be shipped on the same day they are expected to be delivered! Keep us updated on its arrival!,False
2363226,2363226,682324,True,2017-11-13T21:29:18Z,"@116316 customer service blew my mind away in a good way
The carrier lost my package (probably in the parcel center) but it took only 1.5 hour from contacting the support to have a new package queued for free
I can't even imagine something like that from local sellers",0,customer service blew my mind away in a good way The carrier lost my package (probably in the parcel center) but it took only 1.5 hour from contacting the support to have a new package queued for free I can't even imagine something like that from local sellers.,False
2363226,2363225,AmazonHelp,False,2017-11-13T21:44:05Z,@682324 Glad my colleagues could make you happy. I have my fingers crossed that the second package will reach its destination ;) ^AN,1,Glad my colleagues could make you happy. I have my fingers crossed that the second package will reach its destination;).,False
2364630,2364630,682694,True,2017-11-13T22:33:16Z,"@115821 please deliver to correct address, 😒 not a happy customer right now #LastChance #AmazonPrime",0,"please deliver to correct address, 😒 not a happy customer right now #LastChance #AmazonPrime.",False
2364630,2364628,AmazonHelp,False,2017-11-13T22:40:30Z,"@682694 I'm sorry for the inconvenience. We definitely don't want to let you down. To confirm, were you able to receive your order? ^KB",1,"I'm sorry for the inconvenience. We definitely don't want to let you down. To confirm, were you able to receive your order?",False
2364630,2364629,682694,True,2017-11-14T03:15:42Z,"@AmazonHelp No, not delivered to my address, contained medicine for my sick dog. Disappointed is an understatement but know you’ll make it right.",2,"No, not delivered to my address, contained medicine for my sick dog. Disappointed is an understatement but know you’ll make it right.",False
2364664,2364664,222099,True,2017-11-13T22:16:39Z,"Once again, I pay @115821 for 1 day shipping and they entrust it to @115817 who fail to deliver on time. Needed it today, not arriving until tomorrow. Will need that shipping fee refunded Amazon. Hopefully you can make UPS pay for it (and stop using them).",0,"Once again, I pay for 1 day shipping and they entrust it to who fail to deliver on time. Needed it today, not arriving until tomorrow. Will need that shipping fee refunded Amazon. Hopefully you can make UPS pay for it (and stop using them).",False
2364664,2364665,UPSHelp,False,2017-11-13T22:21:29Z,@222099 Please DM us your tracking number and complete address so we can look into this. ^AC https://t.co/wKJHDXWGRQ,1,Please DM us your tracking number and complete address so we can look into this.,False
2364664,2364662,AmazonHelp,False,2017-11-13T22:26:52Z,"@222099 I'm sorry your package was not delivered on time, John! We're here to help! Please contact us when you can: https://t.co/hApLpMlfHN  ^SE",2,"I'm sorry your package was not delivered on time, John! We're here to help! Please contact us when you can.",True
2364664,2365622,222099,True,2017-11-13T22:34:50Z,"@UPSHelp Why? All you ever say is that you don't guarantee delivery on time. Problem is you never deliver on time. As soon as I see UPS in the tracking, I can pretty much guarantee it will be a day later than expected. And it isn't the last mile delivery; they're great.",3,"Why? All you ever say is that you don't guarantee delivery on time. Problem is you never deliver on time. As soon as I see UPS in the tracking, I can pretty much guarantee it will be a day later than expected. And it isn't the last mile delivery; they're great.",False
2364664,2364663,222099,True,2017-11-14T01:28:39Z,"@AmazonHelp Now they are claiming the address was missing an apartment number. Only it is an office building, so not even an apartment building. Packages have been delivered to that address for me in the past without issue too. Just an excuse.",4,"Now they are claiming the address was missing an apartment number. Only it is an office building, so not even an apartment building. Packages have been delivered to that address for me in the past without issue too. Just an excuse.",False
2364748,2364748,682716,True,2017-11-13T21:47:16Z,Ordered a neon heart got an empty box. Thanks @115821 😬*sarcasm https://t.co/k09XgyygVK,0,Ordered a neon heart got an empty box. Thanks 😬*sarcasm.,False
2364748,2364747,AmazonHelp,False,2017-11-13T22:00:00Z,@682716 Oh my! Sorry your item didn't arrive as expected. Please contact us here:https://t.co/hApLpMlfHN so we can assist you with this. Thanks ^AP,1,Oh my! Sorry your item didn't arrive as expected. Please contact us here so we can assist you with this. Thanks.,True
2366331,2366331,683093,True,2017-11-13T22:33:52Z,Anyone else notice that logging into the @117795 app on iPhone is damn near impossible?,0,Anyone else notice that logging into the app on iPhone is damn near impossible?,False
2366331,2366330,AmazonHelp,False,2017-11-13T22:43:29Z,"@683093 I'm sorry to hear you are having problems with the Prime Now app. Do you see the sign in option when you tap the menu icon? If so, are you getting an error when attempting to sign in? ^JF",1,"I'm sorry to hear you are having problems with the Prime Now app. Do you see the sign in option when you tap the menu icon? If so, are you getting an error when attempting to sign in?",False
2366331,2366329,683093,True,2017-11-13T22:45:43Z,"@AmazonHelp I’m getting an error. The app reads, “something went wrong, please try again later.” That’s if I use the correct password. If I use an incorrect one I get the prompt saying it was entered incorrectly. This is 100 out of 100 times",2,"I’m getting an error. The app reads, “something went wrong, please try again later.” That’s if I use the correct password. If I use an incorrect one I get the prompt saying it was entered incorrectly. This is 100 out of 100 times.",False
2366331,2366328,AmazonHelp,False,2017-11-13T22:55:22Z,"@683093 Have you tried uninstalling and re-installing the app? Do you get the same error if you try on another device or browser? Please let us know, we'd like to help! ^KL",3,"Have you tried uninstalling and re-installing the app? Do you get the same error if you try on another device or browser? Please let us know, we'd like to help!",False
2366341,2366341,683097,True,2017-11-13T22:41:19Z,When you order a pop socket and @115821 says they put it your mailbox but it’s not there 😭😭😭,0,When you order a pop socket and says they put it your mailbox but it’s not there 😭😭😭.,False
2366341,2366340,AmazonHelp,False,2017-11-13T22:49:00Z,"@683097 I'm sorry your package wasn't in your mailbox! Please take a look here: https://t.co/1btDZ4fkep, for help in locating an order marked as delivered. ^JM",1,"I'm sorry your package wasn't in your mailbox! Please take a look here, for help in locating an order marked as delivered.",False
236692,236692,172363,True,2017-10-05T13:25:11Z,@115850 payment sucks. Shopped 4 3K #amazon charged card 6.5K then cancelled order as failed payment @3021 say #amazon claimed amt,0,payment sucks. Shopped 4 3K #amazon charged card 6.5K then cancelled order as failed payment say #amazon claimed amt.,False
236692,236691,AmazonHelp,False,2017-10-05T14:14:48Z,@172363 I'm sorry for the trouble. Please get in touch with us: https://t.co/vlvfJr4nN9 we'll check it for you. ^AU,1,I'm sorry for the trouble. Please get in touch with us we'll check it for you.,True
236695,236695,172364,True,2017-10-05T10:36:54Z,PSA THERE ARE PEOPLE GOING AROUND HACKING YOUR AMAZON ACCOUNTS!!!! Luckily they got my old one. Feel free to email them some things :) https://t.co/xhbjAb2kbw,0,PSA THERE ARE PEOPLE GOING AROUND HACKING YOUR AMAZON ACCOUNTS!!!! Luckily they got my old one. Feel free to email them some things:).,False
236695,236694,172364,True,2017-10-05T14:10:13Z,@AmazonHelp,1,,False
236695,236693,AmazonHelp,False,2017-10-05T14:14:40Z,@172364 I'm sorry for the trouble w/ your account! We'd like to take a closer look into this with you here: https://t.co/hApLpMlfHN ^KP,2,I'm sorry for the trouble w/ your account! We'd like to take a closer look into this with you here.,False
